subject,BSC_dir,BSC_mag,Nboundary,engine,units,spacing,mu_wm,sd_wm,t1
ADNI_136_S_0195_MR_MPR____N3__Scaled_Br_20080123103529723_S19574_I88164,0.3746834099292755,0.45142531394958496,40409,atropos,SD/mm,"(1.0000000000004308, 1.0000000170141767, 1.0000000170137464)",224.9691925048828,38.94540786743164,data/raw/adni/adni_3yr_3t/136_S_0195/MPR____N3__Scaled/2006-10-02_12_44_11.0/I88164/ADNI_136_S_0195_MR_MPR____N3__Scaled_Br_20080123103529723_S19574_I88164.nii
