subject,BSC_dir,BSC_mag,Nboundary,engine,units,spacing,mu_wm,sd_wm,t1
ADNI_136_S_0196_MR_MPR____N3__Scaled_2_Br_20081008133847111_S13831_I119725,0.5542183518409729,0.6992107629776001,39525,atropos,SD/mm,"(1.0, 1.0, 1.0)",236.9605255126953,30.97321319580078,data/raw/adni/adni_3yr_3t/136_S_0196/MPR____N3__Scaled_2/2006-05-01_11_18_56.0/I119725/ADNI_136_S_0196_MR_MPR____N3__Scaled_2_Br_20081008133847111_S13831_I119725.nii
