subject,BSC_dir,BSC_mag,Nboundary,engine,units,spacing,mu_wm,sd_wm,t1
OASIS_OAS30895_20250429162547781,0.45882853865623474,0.5521728992462158,78820,atropos,SD/mm,"(0.9999999567739084, 0.9999999725819769, 0.9999999689091129)",127.22920227050781,21.537023544311523,data/raw/oasis3/t1_mprage_sag/t1_mprage_sag_images/OASIS_OAS30895_20250429162547781.nii
