subject,BSC_dir,BSC_mag,Nboundary,engine,units,spacing,mu_wm,sd_wm,t1
ADNI_100_S_1286_MR_MPR____N3__Scaled_Br_20100119165820003_S72983_I164224,0.6061071753501892,0.9016144871711731,29809,atropos,SD/mm,"(1.0000000069500563, 0.999999957642074, 0.9999999763628837)",397.0871887207031,47.365901947021484,data/raw/adni/adni_3yr_3t/100_S_1286/MPR____N3__Scaled/2009-08-31_13_32_52.0/I164224/ADNI_100_S_1286_MR_MPR____N3__Scaled_Br_20100119165820003_S72983_I164224.nii
